Date,PETROBRAS,VALE,BRADESCO,RENTACAR,BRFOOD,BOVA
2020-01-31,28.450000762939453,50.27000045776367,24.710742950439453,53.630001068115234,30.549999237060547,108.9000015258789
2020-02-03,28.18000030517578,50.90999984741211,24.868518829345703,54.459999084472656,31.56999969482422,110.41999816894531
2020-02-04,28.6299991607666,52.27000045776367,24.868518829345703,55.0,32.18000030517578,111.20999908447266
2020-02-05,28.389999389648438,52.9900016784668,25.349361419677734,55.52000045776367,32.06999969482422,111.7699966430664
2020-02-06,29.18000030517578,53.279998779296875,25.05634880065918,53.84000015258789,31.850000381469727,110.94999694824219
2020-02-07,28.93000030517578,52.099998474121094,25.341848373413086,52.93000030517578,31.540000915527344,109.3499984741211
2020-02-10,29.1299991607666,50.189998626708984,25.612321853637695,52.31999969482422,30.84000015258789,108.79000091552734
2020-02-11,29.479999542236328,52.04999923706055,25.83771514892578,54.099998474121094,30.899999618530273,111.30000305175781
2020-02-12,30.1299991607666,53.06999969482422,25.492111206054688,55.47999954223633,31.25,112.44999694824219
2020-02-13,29.719999313354492,52.13999938964844,25.003755569458008,55.02000045776367,31.329999923706055,110.9000015258789
2020-02-14,29.420000076293945,51.0,24.440269470214844,55.0,30.899999618530273,110.08000183105469
2020-02-17,29.360000610351562,53.40999984741211,24.237415313720703,55.22999954223633,31.0,110.80000305175781
2020-02-18,29.75,52.79999923706055,24.09466552734375,55.29999923706055,30.850000381469727,111.13999938964844
2020-02-19,30.549999237060547,52.810001373291016,24.440269470214844,55.04999923706055,31.15999984741211,112.08000183105469
2020-02-20,29.920000076293945,52.20000076293945,24.0871524810791,54.720001220703125,30.68000030517578,110.19999694824219
2020-02-21,29.139999389648438,50.130001068115234,23.899322509765625,54.400001525878906,30.360000610351562,109.44999694824219
2020-02-26,26.209999084472656,45.349998474121094,22.614574432373047,50.630001068115234,28.450000762939453,101.9000015258789
2020-02-27,25.299999237060547,44.470001220703125,22.516904830932617,49.349998474121094,27.530000686645508,99.19999694824219
2020-02-28,25.34000015258789,44.310001373291016,22.937639236450195,49.540000915527344,27.040000915527344,100.5999984741211
2020-03-02,26.530000686645508,46.36000061035156,23.24567985534668,49.849998474121094,28.200000762939453,102.98999786376953
2020-03-03,26.049999237060547,46.349998474121094,22.629600524902344,49.65999984741211,26.149999618530273,101.75
2020-03-04,26.889999389648438,48.56999969482422,22.877534866333008,50.79999923706055,26.65999984741211,103.0999984741211
2020-03-05,25.290000915527344,46.849998474121094,22.126220703125,48.25,25.600000381469727,98.79000091552734
2020-03-06,22.829999923706055,44.61000061035156,21.495115280151367,45.04999923706055,23.110000610351562,94.4000015258789
2020-03-09,16.049999237060547,37.83000183105469,19.947406768798828,39.79999923706055,20.0,82.69999694824219
2020-03-10,17.559999465942383,44.810001373291016,20.42824935913086,41.95000076293945,20.84000015258789,88.62999725341797
2020-03-11,15.850000381469727,40.7400016784668,18.77535629272461,38.959999084472656,18.5,82.05999755859375
2020-03-12,12.600000381469727,35.349998474121094,16.258451461791992,33.0,15.25,70.0999984741211
2020-03-13,15.399999618530273,42.900001525878906,19.000751495361328,36.0,16.489999771118164,79.48999786376953
2020-03-16,13.09000015258789,39.040000915527344,16.288503646850586,27.5,13.25,68.4000015258789
2020-03-17,13.0,41.5099983215332,17.595792770385742,27.700000762939453,14.25,71.0
2020-03-18,11.289999961853027,38.650001525878906,15.544702529907227,23.8700008392334,13.010000228881836,65.01000213623047
2020-03-19,12.210000038146973,36.400001525878906,15.589781761169434,26.079999923706055,14.899999618530273,65.0
2020-03-20,12.0,35.189998626708984,14.45529556274414,27.549999237060547,14.149999618530273,64.7699966430664
2020-03-23,11.5,34.099998474121094,13.275732040405273,24.100000381469727,14.029999732971191,61.13999938964844
2020-03-24,13.25,37.63999938964844,15.274229049682617,27.18000030517578,15.039999961853027,67.4000015258789
2020-03-25,14.319999694824219,40.849998474121094,16.416227340698242,34.470001220703125,15.90999984741211,71.7300033569336
2020-03-26,14.390000343322754,42.0,16.76183319091797,34.689998626708984,15.970000267028809,74.56999969482422
2020-03-27,13.300000190734863,40.099998474121094,15.672426223754883,31.31999969482422,14.869999885559082,70.22000122070312
2020-03-30,13.380000114440918,41.77000045776367,16.160781860351562,28.700000762939453,14.510000228881836,71.97000122070312
2020-03-31,13.989999771118164,43.220001220703125,15.60480785369873,26.299999237060547,15.09000015258789,69.3499984741211
2020-04-01,14.300000190734863,43.369998931884766,14.921111106872559,23.700000762939453,15.609999656677246,68.18000030517578
2020-04-02,15.510000228881836,42.779998779296875,14.988730430603027,26.139999389648438,16.25,69.62999725341797
2020-04-03,15.34000015258789,40.5,14.432757377624512,23.309999465942383,15.260000228881836,66.9000015258789
2020-04-06,15.770000457763672,43.130001068115234,15.800149917602539,28.0,17.68000030517578,71.56999969482422
2020-04-07,16.399999618530273,43.779998779296875,16.393688201904297,29.219999313354492,17.530000686645508,73.51000213623047
2020-04-08,17.31999969482422,43.5099983215332,16.829450607299805,31.899999618530273,17.399999618530273,75.7300033569336
2020-04-09,16.81999969482422,43.279998779296875,16.821937561035156,30.149999618530273,18.040000915527344,74.87000274658203
2020-04-13,16.93000030517578,44.56999969482422,17.257699966430664,29.75,17.81999969482422,75.95999908447266
2020-04-14,16.729999542236328,44.529998779296875,17.446279525756836,30.489999771118164,18.860000610351562,76.8499984741211
2020-04-15,16.3799991607666,43.189998626708984,16.942148208618164,30.1200008392334,19.049999237060547,76.05000305175781
2020-04-16,15.720000267028809,42.7599983215332,16.504131317138672,29.559999465942383,19.270000457763672,74.93000030517578
2020-04-17,16.1299991607666,44.0,16.826446533203125,32.029998779296875,19.049999237060547,76.0
2020-04-20,15.949999809265137,42.459999084472656,16.280990600585938,34.0,18.920000076293945,75.66000366210938
2020-04-22,16.75,42.900001525878906,16.223140716552734,36.5,19.450000762939453,77.69999694824219
2020-04-23,16.950000762939453,43.5099983215332,15.991735458374023,34.97999954223633,19.510000228881836,76.6500015258789
2020-04-24,15.949999809265137,43.7599983215332,14.74380111694336,32.97999954223633,18.549999237060547,72.41000366210938
2020-04-27,16.450000762939453,44.54999923706055,15.173553466796875,33.5,20.559999465942383,75.29000091552734
2020-04-28,17.25,44.61000061035156,16.504131317138672,35.20000076293945,20.309999465942383,78.30000305175781
2020-04-29,18.200000762939453,46.72999954223633,17.057851791381836,36.150001525878906,20.3799991607666,80.18000030517578
2020-04-30,18.049999237060547,44.86000061035156,15.826445579528809,34.189998626708984,19.389999389648438,77.20999908447266
2020-05-04,17.3799991607666,43.93000030517578,15.123966217041016,33.40999984741211,18.399999618530273,76.0999984741211
2020-05-05,17.940000534057617,43.70000076293945,15.123966217041016,33.630001068115234,18.34000015258789,76.54000091552734
2020-05-06,17.280000686645508,44.33000183105469,14.809917449951172,32.5,18.309999465942383,76.19999694824219
2020-05-07,17.440000534057617,46.04999923706055,14.173553466796875,29.770000457763672,18.40999984741211,75.4000015258789
2020-05-08,18.479999542236328,48.849998474121094,14.809917449951172,29.649999618530273,18.739999771118164,77.43000030517578
2020-05-11,18.149999618530273,47.72999954223633,14.586775779724121,28.100000381469727,20.850000381469727,76.13999938964844
2020-05-12,18.139999389648438,47.459999084472656,14.132230758666992,27.510000228881836,20.3700008392334,75.0
2020-05-13,17.59000015258789,48.540000915527344,14.00826358795166,27.309999465942383,22.850000381469727,75.1500015258789
2020-05-14,17.399999618530273,48.09000015258789,14.776859283447266,29.290000915527344,23.059999465942383,76.25
2020-05-15,17.149999618530273,48.04999923706055,14.140495300292969,30.200000762939453,22.65999984741211,74.55999755859375
2020-05-18,18.540000915527344,51.2599983215332,14.884297370910645,33.5099983215332,21.739999771118164,78.02999877929688
2020-05-19,18.68000030517578,52.29999923706055,14.446279525756836,35.06999969482422,22.0,77.6500015258789
2020-05-20,19.299999237060547,52.5,14.595041275024414,35.29999923706055,22.469999313354492,78.44999694824219
2020-05-21,19.190000534057617,51.130001068115234,15.40495777130127,36.290000915527344,21.799999237060547,79.97000122070312
2020-05-22,18.670000076293945,50.27000045776367,15.495866775512695,36.189998626708984,21.760000228881836,79.94000244140625
2020-05-25,19.479999542236328,50.099998474121094,16.595041275024414,36.70000076293945,21.75,82.5999984741211
2020-05-26,19.670000076293945,49.20000076293945,15.876032829284668,36.880001068115234,22.5,82.44999694824219
2020-05-27,19.93000030517578,50.63999938964844,16.148759841918945,39.099998474121094,23.25,84.68000030517578
2020-05-28,19.770000457763672,50.09000015258789,15.785122871398926,37.31999969482422,23.209999084472656,83.6500015258789
2020-05-29,20.34000015258789,53.0,15.66115665435791,38.47999954223633,23.1299991607666,84.1500015258789
2020-06-01,20.329999923706055,53.41999816894531,16.363636016845703,37.61000061035156,23.670000076293945,85.33000183105469
2020-06-02,21.399999618530273,53.41999816894531,17.082643508911133,38.25,23.350000381469727,87.77999877929688
2020-06-03,21.469999313354492,53.65999984741211,17.842975616455078,41.02000045776367,22.649999618530273,89.37000274658203
2020-06-04,21.43000030517578,55.65999984741211,18.099172592163086,40.0,23.450000762939453,90.30999755859375
2020-06-05,22.100000381469727,54.61000061035156,18.429752349853516,40.84000015258789,22.700000762939453,91.05000305175781
2020-06-08,22.530000686645508,54.779998779296875,19.39669418334961,43.20000076293945,23.25,93.94999694824219
2020-06-09,21.719999313354492,54.9900016784668,18.966941833496094,42.900001525878906,23.06999969482422,92.94999694824219
2020-06-10,21.399999618530273,54.20000076293945,18.082643508911133,41.099998474121094,22.520000457763672,91.16999816894531
2020-06-12,20.600000381469727,53.400001525878906,17.876033782958984,40.290000915527344,21.559999465942383,89.25
2020-06-15,20.700000762939453,53.880001068115234,17.479337692260742,40.70000076293945,21.200000762939453,89.06999969482422
2020-06-16,21.3700008392334,55.38999938964844,18.20661163330078,40.16999816894531,22.100000381469727,90.0
2020-06-17,21.440000534057617,56.20000076293945,18.495866775512695,40.83000183105469,22.489999771118164,91.94999694824219
2020-06-18,21.600000381469727,56.16999816894531,18.429752349853516,41.209999084472656,22.360000610351562,92.62999725341797
2020-06-19,21.469999313354492,55.16999816894531,18.479337692260742,41.900001525878906,22.450000762939453,92.63999938964844
2020-06-22,20.950000762939453,55.0,17.83470916748047,41.2400016784668,22.010000228881836,91.75
2020-06-23,21.649999618530273,55.59000015258789,17.809917449951172,41.7599983215332,22.18000030517578,92.26000213623047
2020-06-24,21.0,55.38999938964844,17.231403350830078,40.97999954223633,21.8700008392334,90.7699966430664
2020-06-25,21.469999313354492,56.0,17.644628524780273,41.45000076293945,21.989999771118164,92.38999938964844
2020-06-26,20.84000015258789,55.619998931884766,17.099172592163086,40.25,21.450000762939453,90.22000122070312
2020-06-29,21.65999984741211,55.630001068115234,17.6942138671875,41.209999084472656,20.8700008392334,92.30000305175781
2020-06-30,21.549999237060547,55.91999816894531,17.107437133789062,40.90999984741211,21.260000228881836,91.62000274658203
2020-07-01,21.709999084472656,54.540000915527344,17.48760223388672,42.349998474121094,20.5,92.68000030517578
2020-07-02,22.059999465942383,55.4900016784668,17.5289249420166,42.38999938964844,20.399999618530273,92.5
2020-07-03,21.979999542236328,55.2599983215332,17.644628524780273,42.70000076293945,20.190000534057617,93.19000244140625
2020-07-06,22.510000228881836,56.56999969482422,18.71900749206543,43.25,21.149999618530273,95.30999755859375
2020-07-07,22.229999542236328,56.369998931884766,17.942148208618164,44.0099983215332,20.5,94.0999984741211
2020-07-08,22.649999618530273,57.31999969482422,18.55371856689453,44.41999816894531,20.90999984741211,96.0999984741211
2020-07-09,22.139999389648438,56.41999816894531,18.14049530029297,43.33000183105469,20.700000762939453,95.41000366210938
2020-07-10,22.510000228881836,56.970001220703125,18.404958724975586,43.540000915527344,20.600000381469727,96.33999633789062
2020-07-13,22.15999984741211,57.650001525878906,18.148759841918945,42.099998474121094,20.079999923706055,95.05000305175781
2020-07-14,22.899999618530273,61.70000076293945,18.454544067382812,43.900001525878906,20.100000381469727,96.5999984741211
2020-07-15,23.34000015258789,61.790000915527344,18.760330200195312,44.7400016784668,20.309999465942383,98.02999877929688
2020-07-16,22.719999313354492,60.119998931884766,18.429752349853516,44.59000015258789,20.149999618530273,96.81999969482422
2020-07-17,22.739999771118164,61.040000915527344,18.520660400390625,45.95000076293945,20.68000030517578,99.12999725341797
2020-07-20,22.739999771118164,60.79999923706055,18.6942138671875,46.209999084472656,21.25,100.5
2020-07-21,23.3700008392334,59.70000076293945,19.198347091674805,46.88999938964844,20.889999389648438,100.29000091552734
2020-07-22,23.049999237060547,59.2400016784668,18.867767333984375,46.38999938964844,20.579999923706055,100.37999725341797
2020-07-23,22.56999969482422,58.849998474121094,18.595041275024414,45.880001068115234,20.399999618530273,98.4000015258789
2020-07-24,22.729999542236328,58.599998474121094,18.710742950439453,44.70000076293945,20.329999923706055,98.58999633789062
2020-07-27,23.200000762939453,61.369998931884766,19.570247650146484,45.40999984741211,20.1200008392334,100.45999908447266
2020-07-28,22.799999237060547,60.34000015258789,19.438016891479492,44.88999938964844,21.299999237060547,100.05000305175781
2020-07-29,23.170000076293945,62.95000076293945,20.049585342407227,45.06999969482422,21.860000610351562,101.4800033569336
2020-07-30,22.81999969482422,61.27000045776367,19.34710693359375,49.959999084472656,21.200000762939453,101.30999755859375
2020-07-31,22.200000762939453,60.709999084472656,18.545454025268555,50.91999816894531,20.700000762939453,99.29000091552734
2020-08-03,21.799999237060547,60.2599983215332,18.34710693359375,50.290000915527344,20.6299991607666,99.19999694824219
2020-08-04,21.780000686645508,60.70000076293945,17.95041275024414,49.900001525878906,20.389999389648438,97.5999984741211
2020-08-05,23.18000030517578,62.189998626708984,18.033056259155273,51.0099983215332,20.65999984741211,98.98999786376953
2020-08-06,23.219999313354492,61.83000183105469,18.157024383544922,51.630001068115234,21.90999984741211,100.16999816894531
2020-08-07,22.790000915527344,60.45000076293945,18.049585342407227,50.810001373291016,22.420000076293945,98.83000183105469
2020-08-10,23.450000762939453,62.20000076293945,18.20661163330078,50.90999984741211,21.920000076293945,99.54000091552734
2020-08-11,23.079999923706055,60.279998779296875,18.057851791381836,50.790000915527344,22.3700008392334,98.19999694824219
2020-08-12,23.479999542236328,61.5,17.892560958862305,50.45000076293945,22.700000762939453,98.33000183105469
2020-08-13,22.84000015258789,60.349998474121094,17.520660400390625,49.02000045776367,20.93000030517578,96.51000213623047
2020-08-14,22.670000076293945,61.349998474121094,17.545454025268555,49.58000183105469,20.700000762939453,97.47000122070312
2020-08-17,22.600000381469727,62.22999954223633,17.033056259155273,47.720001220703125,20.979999542236328,95.83000183105469
2020-08-18,23.020000457763672,63.060001373291016,17.214876174926758,49.599998474121094,21.09000015258789,98.25
2020-08-19,22.889999389648438,62.38999938964844,17.148759841918945,49.0099983215332,20.829999923706055,97.0
2020-08-20,22.729999542236328,62.95000076293945,17.107437133789062,49.939998626708984,20.59000015258789,97.66999816894531
2020-08-21,22.559999465942383,62.20000076293945,17.107437133789062,48.970001220703125,20.520000457763672,97.5999984741211
2020-08-24,22.969999313354492,62.959999084472656,17.495866775512695,49.040000915527344,20.3700008392334,98.5
2020-08-25,22.8700008392334,61.619998931884766,17.495866775512695,49.16999816894531,20.0,98.3499984741211
2020-08-26,22.219999313354492,61.75,17.132230758666992,48.41999816894531,19.600000381469727,96.62999725341797
2020-08-27,22.149999618530273,60.790000915527344,17.388429641723633,49.11000061035156,19.700000762939453,96.87000274658203
2020-08-28,22.540000915527344,61.099998474121094,17.74380111694336,50.0,19.920000076293945,98.30000305175781
2020-08-31,21.889999389648438,59.68000030517578,17.14049530029297,48.22999954223633,19.59000015258789,95.69999694824219
2020-09-01,22.8700008392334,61.7599983215332,17.48760223388672,50.400001525878906,19.8799991607666,98.3499984741211
2020-09-02,22.799999237060547,61.31999969482422,17.454544067382812,51.04999923706055,20.450000762939453,98.1500015258789
2020-09-03,22.8799991607666,59.31999969482422,18.14049530029297,50.689998626708984,19.860000610351562,96.95999908447266
2020-09-04,22.920000076293945,60.4900016784668,18.157024383544922,50.75,19.979999542236328,97.41999816894531
2020-09-08,22.260000228881836,59.27000045776367,17.867767333984375,53.72999954223633,19.850000381469727,96.80000305175781
2020-09-09,22.729999542236328,60.0,17.818180084228516,54.869998931884766,19.8799991607666,97.5
2020-09-10,22.1200008392334,58.529998779296875,17.231403350830078,51.91999816894531,20.6200008392334,95.04000091552734
2020-09-11,21.8799991607666,61.95000076293945,16.909090042114258,50.540000915527344,20.100000381469727,94.4800033569336
2020-09-14,21.68000030517578,61.90999984741211,17.107437133789062,52.83000183105469,20.739999771118164,96.51000213623047
2020-09-15,21.670000076293945,62.599998474121094,16.92561912536621,52.81999969482422,21.610000610351562,96.45999908447266
2020-09-16,21.729999542236328,60.970001220703125,16.958677291870117,52.68000030517578,21.350000381469727,95.91000366210938
2020-09-17,22.149999618530273,62.08000183105469,17.0,52.95000076293945,21.360000610351562,96.37000274658203
2020-09-18,21.649999618530273,61.65999984741211,16.595041275024414,52.70000076293945,20.940000534057617,94.63999938964844
2020-09-21,20.899999618530273,60.0,16.34710693359375,50.810001373291016,20.520000457763672,93.4000015258789
2020-09-22,20.799999237060547,57.810001373291016,16.446279525756836,51.7400016784668,20.3799991607666,93.66999816894531
2020-09-23,20.229999542236328,59.099998474121094,16.057851791381836,58.970001220703125,19.799999237060547,92.16999816894531
2020-09-24,20.399999618530273,58.65999984741211,16.363636016845703,57.9900016784668,19.81999969482422,93.30000305175781
2020-09-25,20.1299991607666,59.25,16.34710693359375,59.0,19.59000015258789,93.5
2020-09-28,19.6299991607666,58.779998779296875,16.29751968383789,56.650001525878906,18.719999313354492,91.19999694824219
2020-09-29,19.309999465942383,58.349998474121094,15.909090042114258,56.790000915527344,18.209999084472656,89.91999816894531
2020-09-30,19.610000610351562,59.11000061035156,16.041322708129883,56.66999816894531,18.3799991607666,91.05000305175781
2020-10-01,19.850000381469727,58.86000061035156,16.11570167541504,57.119998931884766,18.510000228881836,91.91000366210938
2020-10-02,19.020000457763672,58.31999969482422,16.231403350830078,56.70000076293945,18.040000915527344,90.11000061035156
2020-10-05,20.030000686645508,59.59000015258789,16.46280860900879,57.25,18.020000457763672,92.63999938964844
2020-10-06,19.93000030517578,58.619998931884766,16.404958724975586,57.310001373291016,17.90999984741211,92.02999877929688
2020-10-07,19.790000915527344,60.16999816894531,16.231403350830078,56.88999938964844,17.700000762939453,91.94999694824219
2020-10-08,20.440000534057617,61.290000915527344,17.06611442565918,59.959999084472656,17.93000030517578,94.2699966430664
2020-10-09,19.799999237060547,61.599998474121094,17.14049530029297,60.150001525878906,17.450000762939453,93.6500015258789
2020-10-13,20.1299991607666,62.13999938964844,17.239669799804688,59.369998931884766,18.09000015258789,94.80000305175781
2020-10-14,19.969999313354492,63.0,17.25619888305664,61.689998626708984,18.6299991607666,95.58999633789062
2020-10-15,19.75,62.470001220703125,17.14049530029297,62.380001068115234,18.56999969482422,95.33999633789062
2020-10-16,19.329999923706055,62.2400016784668,16.801652908325195,62.27000045776367,18.729999542236328,94.54000091552734
2020-10-19,19.520000457763672,61.95000076293945,17.033056259155273,61.68000030517578,18.149999618530273,95.0
2020-10-20,20.18000030517578,61.84000015258789,17.76859474182129,64.47000122070312,18.579999923706055,96.66999816894531
2020-10-21,20.15999984741211,62.849998474121094,17.95041275024414,62.88999938964844,18.260000228881836,96.6500015258789
2020-10-22,20.84000015258789,63.099998474121094,18.776859283447266,64.0,18.81999969482422,98.05999755859375
2020-10-23,20.56999969482422,63.45000076293945,18.6942138671875,62.560001373291016,18.420000076293945,97.44000244140625
2020-10-26,20.25,62.5,18.92561912536621,62.88999938964844,17.940000534057617,97.2300033569336
2020-10-27,19.8799991607666,62.529998779296875,18.39669418334961,64.56999969482422,17.43000030517578,95.68000030517578
2020-10-28,18.670000076293945,60.2599983215332,17.355371475219727,62.54999923706055,17.0,91.55999755859375
2020-10-29,19.290000915527344,62.02000045776367,17.18181800842285,62.560001373291016,16.920000076293945,92.80000305175781
2020-10-30,18.940000534057617,60.54999923706055,16.661157608032227,60.68000030517578,16.780000686645508,90.66000366210938
2020-11-03,19.649999618530273,63.34000015258789,17.231403350830078,63.77000045776367,17.079999923706055,92.26000213623047
2020-11-04,19.719999313354492,61.58000183105469,17.09090805053711,66.30000305175781,17.239999771118164,94.16000366210938
2020-11-05,19.889999389648438,62.54999923706055,17.355371475219727,67.87999725341797,17.709999084472656,96.94999694824219
2020-11-06,19.75,63.189998626708984,17.314048767089844,68.0,17.799999237060547,97.19000244140625
2020-11-09,21.610000610351562,63.189998626708984,18.958677291870117,66.0999984741211,18.5,99.5
2020-11-10,23.079999923706055,63.15999984741211,20.18181800842285,66.31999969482422,19.600000381469727,101.0
2020-11-11,22.8799991607666,63.599998474121094,20.099172592163086,66.22000122070312,19.280000686645508,100.88999938964844
2020-11-12,21.90999984741211,62.66999816894531,19.305784225463867,65.44999694824219,19.229999542236328,98.69999694824219
2020-11-13,22.6299991607666,63.25,19.991735458374023,67.0,19.790000915527344,100.83000183105469
2020-11-16,23.290000915527344,64.91999816894531,20.876033782958984,66.81999969482422,19.979999542236328,102.51000213623047
2020-11-17,23.690000534057617,66.97000122070312,20.991735458374023,66.0,20.68000030517578,103.0999984741211
2020-11-18,23.549999237060547,66.44999694824219,20.34710693359375,64.48999786376953,21.31999969482422,101.91999816894531
2020-11-19,23.81999969482422,67.72000122070312,20.363636016845703,65.4800033569336,20.790000915527344,102.7300033569336
2020-11-23,25.100000381469727,71.29000091552734,20.231403350830078,65.36000061035156,22.030000686645508,103.27999877929688
2020-11-24,26.219999313354492,74.80000305175781,21.14049530029297,65.5999984741211,22.3700008392334,105.72000122070312
2020-11-25,26.25,75.5,20.867767333984375,65.75,22.299999237060547,105.83000183105469
2020-11-26,25.81999969482422,76.56999969482422,20.5289249420166,65.44000244140625,21.950000762939453,106.0199966430664
2020-11-27,25.5,78.44000244140625,20.363636016845703,66.44000244140625,21.889999389648438,106.44000244140625
2020-11-30,24.899999618530273,78.0,20.082643508911133,67.22000122070312,22.030000686645508,105.0
2020-12-01,25.600000381469727,81.25,21.20661163330078,65.44999694824219,21.639999389648438,107.05000305175781
2020-12-02,25.90999984741211,79.83999633789062,21.42148780822754,65.56999969482422,21.399999618530273,107.75
2020-12-03,26.639999389648438,78.95999908447266,21.14049530029297,68.08999633789062,21.5,108.1500015258789
2020-12-04,27.530000686645508,81.9800033569336,21.32231330871582,67.0199966430664,21.200000762939453,109.43000030517578
2020-12-07,27.0,82.94999694824219,21.46280860900879,64.95999908447266,21.280000686645508,109.30999755859375
2020-12-08,26.65999984741211,82.9000015258789,21.20661163330078,65.95999908447266,23.1299991607666,109.44000244140625
2020-12-09,26.940000534057617,82.69999694824219,21.264461517333984,63.869998931884766,22.68000030517578,108.7699966430664
2020-12-10,27.81999969482422,85.0,22.14049530029297,63.529998779296875,22.110000610351562,110.69999694824219
2020-12-11,27.56999969482422,84.86000061035156,21.966941833496094,63.70000076293945,22.030000686645508,110.79000091552734
2020-12-14,27.6200008392334,83.55000305175781,21.851238250732422,63.290000915527344,21.81999969482422,110.19999694824219
2020-12-15,27.850000381469727,84.5,21.851238250732422,64.69999694824219,21.799999237060547,111.76000213623047
2020-12-16,28.190000534057617,86.22000122070312,22.34710693359375,65.95999908447266,22.139999389648438,113.3499984741211
2020-12-17,28.239999771118164,87.19999694824219,22.454544067382812,67.12999725341797,21.84000015258789,113.98999786376953
2020-12-18,28.100000381469727,87.80000305175781,22.495866775512695,66.70999908447266,22.06999969482422,113.5
2020-12-21,27.020000457763672,86.86000061035156,21.95041275024414,65.73999786376953,21.809999465942383,111.43000030517578
2020-12-22,27.280000686645508,86.94000244140625,22.39669418334961,64.87999725341797,22.219999313354492,112.25
2020-12-23,27.950000762939453,87.36000061035156,22.909090042114258,66.5999984741211,22.389999389648438,113.13999938964844
2020-12-28,28.18000030517578,87.30999755859375,23.132230758666992,66.69999694824219,22.450000762939453,114.69999694824219
2020-12-29,28.270000457763672,87.06999969482422,22.752065658569336,67.05999755859375,22.5,114.97000122070312
2020-12-30,28.34000015258789,87.44999694824219,22.429752349853516,68.94999694824219,22.040000915527344,115.55000305175781
2021-01-04,28.90999984741211,91.45999908447266,21.842975616455078,67.77999877929688,21.479999542236328,114.08999633789062
2021-01-05,30.040000915527344,93.0,21.6942138671875,67.37999725341797,21.309999465942383,114.69000244140625
2021-01-06,30.100000381469727,96.05000305175781,22.413223266601562,63.5,21.25,114.55000305175781
2021-01-07,31.0,102.31999969482422,23.008264541625977,66.51000213623047,21.93000030517578,118.37000274658203
2021-01-08,31.1200008392334,102.0,22.809917449951172,71.0,21.979999542236328,120.4000015258789
2021-01-11,30.860000610351562,101.9800033569336,22.404958724975586,69.62000274658203,21.530000686645508,118.62000274658203
2021-01-12,30.6299991607666,99.19000244140625,22.388429641723633,71.08000183105469,21.360000610351562,119.44999694824219
2021-01-13,29.149999618530273,96.22000122070312,22.049585342407227,71.05000305175781,21.239999771118164,117.36000061035156
2021-01-14,29.450000762939453,97.80000305175781,22.727272033691406,73.93000030517578,21.100000381469727,118.68000030517578
2021-01-15,28.1200008392334,93.55000305175781,22.099172592163086,70.70999908447266,20.760000228881836,115.77999877929688
2021-01-18,28.06999969482422,94.30999755859375,22.173553466796875,70.69000244140625,20.389999389648438,116.54000091552734
2021-01-19,28.690000534057617,94.05999755859375,21.818180084228516,68.80000305175781,20.40999984741211,116.0
2021-01-20,28.209999084472656,92.31999969482422,21.363636016845703,69.56999969482422,20.40999984741211,115.23999786376953
2021-01-21,27.549999237060547,93.36000061035156,21.057851791381836,67.91000366210938,20.049999237060547,113.80999755859375
